system:index,elevation,latitude,longitude,.geo
9391,39,16.58819938,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.588199384293105]}"
9392,40,16.58819938,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.588199384293105]}"
9393,41,16.58819938,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.588199384293105]}"
9394,42,16.58819938,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.588199384293105]}"
9395,41,16.58819938,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.588199384293105]}"
9396,39,16.58819938,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.588199384293105]}"
9397,40,16.58819938,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.588199384293105]}"
9398,38,16.58819938,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.588199384293105]}"
9399,39,16.58819938,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.588199384293105]}"
9400,41,16.58819938,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.588199384293105]}"
9401,42,16.58819938,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.588199384293105]}"
9402,40,16.58819938,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.588199384293105]}"
9403,39,16.58819938,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.588199384293105]}"
9404,40,16.58819938,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.588199384293105]}"
9405,39,16.58819938,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.588199384293105]}"
9406,40,16.58819938,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.588199384293105]}"
9407,41,16.58819938,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.588199384293105]}"
9408,40,16.58819938,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.588199384293105]}"
9409,41,16.58819938,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.588199384293105]}"
9410,40,16.58819938,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.588199384293105]}"
9411,38,16.58819938,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.588199384293105]}"
9412,36,16.58819938,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.588199384293105]}"
9413,35,16.58819938,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.588199384293105]}"
9414,36,16.58819938,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.588199384293105]}"
9415,37,16.58819938,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.588199384293105]}"
9416,36,16.58819938,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.588199384293105]}"
9417,37,16.58819938,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.588199384293105]}"
9418,35,16.58819938,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.588199384293105]}"
9419,34,16.58819938,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.588199384293105]}"
9420,35,16.58819938,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.588199384293105]}"
9421,36,16.58819938,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.588199384293105]}"
9422,37,16.58819938,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.588199384293105]}"
9423,36,16.58792989,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.587929889707873]}"
9424,37,16.58792989,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.587929889707873]}"
9425,38,16.58792989,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.587929889707873]}"
9426,39,16.58792989,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.587929889707873]}"
9427,40,16.58792989,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.587929889707873]}"
9428,39,16.58792989,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.587929889707873]}"
9429,38,16.58792989,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.587929889707873]}"
9430,37,16.58792989,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.587929889707873]}"
9431,38,16.58792989,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.587929889707873]}"
9432,37,16.58792989,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.587929889707873]}"
9433,38,16.58792989,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.587929889707873]}"
9434,39,16.58792989,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.587929889707873]}"
9435,40,16.58792989,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.587929889707873]}"
9436,41,16.58792989,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.587929889707873]}"
9437,40,16.58792989,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.587929889707873]}"
9438,39,16.58792989,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.587929889707873]}"
9439,40,16.58792989,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.587929889707873]}"
9440,41,16.58792989,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.587929889707873]}"
9441,42,16.58792989,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.587929889707873]}"
9442,43,16.58792989,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.587929889707873]}"
9443,41,16.58792989,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.587929889707873]}"
9444,39,16.58792989,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.587929889707873]}"
9445,40,16.58792989,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.587929889707873]}"
9446,41,16.58792989,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.587929889707873]}"
9447,42,16.58792989,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.587929889707873]}"
9448,40,16.58792989,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.587929889707873]}"
9449,39,16.58792989,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.587929889707873]}"
9450,38,16.58792989,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.587929889707873]}"
9451,39,16.58792989,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.587929889707873]}"
9452,38,16.58792989,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.587929889707873]}"
9453,39,16.58792989,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.587929889707873]}"
9454,40,16.58792989,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.587929889707873]}"
9455,39,16.58792989,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.587929889707873]}"
9456,37,16.58792989,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.587929889707873]}"
9457,35,16.58792989,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.587929889707873]}"
9458,36,16.58792989,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.587929889707873]}"
9459,37,16.58792989,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.587929889707873]}"
9460,39,16.58792989,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.587929889707873]}"
9461,40,16.58792989,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.587929889707873]}"
9462,41,16.58792989,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.587929889707873]}"
9463,40,16.58792989,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.587929889707873]}"
9464,41,16.58792989,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.587929889707873]}"
9465,39,16.58792989,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.587929889707873]}"
9466,38,16.58792989,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.587929889707873]}"
9467,37,16.58792989,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.587929889707873]}"
9468,38,16.58792989,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.587929889707873]}"
9469,37,16.58792989,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.587929889707873]}"
9470,36,16.58792989,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.587929889707873]}"
9471,35,16.58792989,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.587929889707873]}"
9472,34,16.58792989,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.587929889707873]}"
9473,32,16.58792989,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.587929889707873]}"
9474,33,16.58792989,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.587929889707873]}"
9475,35,16.58792989,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.587929889707873]}"
9476,36,16.58792989,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.587929889707873]}"
9477,38,16.58792989,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.587929889707873]}"
9478,36,16.5876604,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.587660395122633]}"
9479,37,16.5876604,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.587660395122633]}"
9480,38,16.5876604,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.587660395122633]}"
9481,40,16.5876604,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.587660395122633]}"
9482,41,16.5876604,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.587660395122633]}"
9483,40,16.5876604,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.587660395122633]}"
9484,38,16.5876604,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.587660395122633]}"
9485,39,16.5876604,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.587660395122633]}"
9486,37,16.5876604,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.587660395122633]}"
9487,38,16.5876604,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.587660395122633]}"
9488,37,16.5876604,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.587660395122633]}"
9489,38,16.5876604,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.587660395122633]}"
9490,39,16.5876604,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.587660395122633]}"
9491,40,16.5876604,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.587660395122633]}"
9492,39,16.5876604,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.587660395122633]}"
9493,38,16.5876604,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.587660395122633]}"
9494,39,16.5876604,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.587660395122633]}"
9495,40,16.5876604,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.587660395122633]}"
9496,41,16.5876604,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.587660395122633]}"
9497,42,16.5876604,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.587660395122633]}"
9498,40,16.5876604,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.587660395122633]}"
9499,41,16.5876604,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.587660395122633]}"
9500,40,16.5876604,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.587660395122633]}"
9501,41,16.5876604,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.587660395122633]}"
9502,40,16.5876604,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.587660395122633]}"
9503,39,16.5876604,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.587660395122633]}"
9504,40,16.5876604,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.587660395122633]}"
9505,38,16.5876604,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.587660395122633]}"
9506,39,16.5876604,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.587660395122633]}"
9507,38,16.5876604,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.587660395122633]}"
9508,39,16.5876604,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.587660395122633]}"
9509,40,16.5876604,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.587660395122633]}"
9510,39,16.5876604,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.587660395122633]}"
9511,37,16.5876604,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.587660395122633]}"
9512,36,16.5876604,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.587660395122633]}"
9513,37,16.5876604,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.587660395122633]}"
9514,38,16.5876604,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.587660395122633]}"
9515,39,16.5876604,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.587660395122633]}"
9516,40,16.5876604,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.587660395122633]}"
9517,41,16.5876604,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.587660395122633]}"
9518,42,16.5876604,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.587660395122633]}"
9519,41,16.5876604,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.587660395122633]}"
9520,40,16.5876604,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.587660395122633]}"
9521,39,16.5876604,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.587660395122633]}"
9522,40,16.5876604,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.587660395122633]}"
9523,39,16.5876604,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.587660395122633]}"
9524,38,16.5876604,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.587660395122633]}"
9525,39,16.5876604,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.587660395122633]}"
9526,36,16.5876604,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.587660395122633]}"
9527,35,16.5876604,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.587660395122633]}"
9528,33,16.5876604,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.587660395122633]}"
9529,34,16.5876604,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.587660395122633]}"
9530,35,16.5876604,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.587660395122633]}"
9531,36,16.5876604,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.587660395122633]}"
9532,37,16.5876604,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.587660395122633]}"
9533,39,16.5876604,80.69019299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69019299460473,16.587660395122633]}"
9534,38,16.5873909,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.5873909005374]}"
9535,39,16.5873909,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.5873909005374]}"
9536,40,16.5873909,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.5873909005374]}"
9537,39,16.5873909,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.5873909005374]}"
9538,40,16.5873909,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.5873909005374]}"
9539,41,16.5873909,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.5873909005374]}"
9540,39,16.5873909,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.5873909005374]}"
9541,38,16.5873909,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.5873909005374]}"
9542,39,16.5873909,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.5873909005374]}"
9543,38,16.5873909,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.5873909005374]}"
9544,39,16.5873909,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.5873909005374]}"
9545,37,16.5873909,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.5873909005374]}"
9546,38,16.5873909,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.5873909005374]}"
9547,39,16.5873909,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.5873909005374]}"
9548,38,16.5873909,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.5873909005374]}"
9549,39,16.5873909,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.5873909005374]}"
9550,38,16.5873909,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.5873909005374]}"
9551,39,16.5873909,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.5873909005374]}"
9552,40,16.5873909,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.5873909005374]}"
9553,41,16.5873909,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.5873909005374]}"
9554,40,16.5873909,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.5873909005374]}"
9555,41,16.5873909,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.5873909005374]}"
9556,42,16.5873909,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.5873909005374]}"
9557,41,16.5873909,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.5873909005374]}"
9558,42,16.5873909,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.5873909005374]}"
9559,40,16.5873909,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.5873909005374]}"
9560,41,16.5873909,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.5873909005374]}"
9561,39,16.5873909,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.5873909005374]}"
9562,40,16.5873909,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.5873909005374]}"
9563,39,16.5873909,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.5873909005374]}"
9564,40,16.5873909,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.5873909005374]}"
9565,39,16.5873909,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.5873909005374]}"
9566,40,16.5873909,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.5873909005374]}"
9567,39,16.5873909,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.5873909005374]}"
9568,40,16.5873909,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.5873909005374]}"
9569,38,16.5873909,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.5873909005374]}"
9570,39,16.5873909,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.5873909005374]}"
9571,40,16.5873909,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.5873909005374]}"
9572,41,16.5873909,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.5873909005374]}"
9573,42,16.5873909,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.5873909005374]}"
9574,43,16.5873909,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.5873909005374]}"
9575,41,16.5873909,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.5873909005374]}"
9576,40,16.5873909,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.5873909005374]}"
9577,39,16.5873909,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.5873909005374]}"
9578,40,16.5873909,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.5873909005374]}"
9579,39,16.5873909,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.5873909005374]}"
9580,40,16.5873909,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.5873909005374]}"
9581,38,16.5873909,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.5873909005374]}"
9582,36,16.5873909,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.5873909005374]}"
9583,37,16.5873909,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.5873909005374]}"
9584,35,16.5873909,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.5873909005374]}"
9585,36,16.5873909,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.5873909005374]}"
9586,35,16.5873909,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.5873909005374]}"
9587,36,16.5873909,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.5873909005374]}"
9588,37,16.5873909,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.5873909005374]}"
9589,38,16.5873909,80.69019299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69019299460473,16.5873909005374]}"
9590,39,16.5873909,80.69046249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69046248918994,16.5873909005374]}"
9591,38,16.58712141,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.58712140595216]}"
9592,39,16.58712141,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.58712140595216]}"
9593,40,16.58712141,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.58712140595216]}"
9594,39,16.58712141,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.58712140595216]}"
9595,40,16.58712141,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.58712140595216]}"
9596,41,16.58712141,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.58712140595216]}"
9597,39,16.58712141,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.58712140595216]}"
9598,38,16.58712141,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.58712140595216]}"
9599,39,16.58712141,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.58712140595216]}"
9600,38,16.58712141,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.58712140595216]}"
9601,39,16.58712141,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.58712140595216]}"
9602,37,16.58712141,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.58712140595216]}"
9603,38,16.58712141,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.58712140595216]}"
9604,39,16.58712141,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.58712140595216]}"
9605,38,16.58712141,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.58712140595216]}"
9606,39,16.58712141,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.58712140595216]}"
9607,38,16.58712141,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.58712140595216]}"
9608,39,16.58712141,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.58712140595216]}"
